,Unnamed: 0,Lam1,Lam2,Lam3,Lam4,Lam5,Lam6,Lam7,Lam8,Lam9,Lam10,Lam11,MS2,Mn2,vX,Yc,muC,g1p,epsilon,ZL11,ZL12,ZL21,ZL22,ZR11,ZR12,ZR21,ZR22,ZN11,ZN12,ZN21,ZN22,mXi_1,mXi_2,mns_1,mns_2,YnL11,YnL12,YnL13,YnL21,YnL22,YnL23,YnR11,YnR12,YnR13,YnR21,YnR22,YnR23,Omega1,Omega2,SIN1,SIN2,sv,MZp,mh1,mh2,theta,thetaf,T,S,U,g2mu,mChi,TWpSPheno,MZpSPheno
194,53,0.2581463330251735,0.0020426685340406,0.0006962979463213,0.0075061183112305,0.7047504795826391,2.90149679456004e-05,0.0161780192052306,0.000637542020404,0.3355867034771239,0.0008845931518578,0.0015954573073375,51473310.744407564,5053315.197859002,805.9517570822919,0.5990474563847872,1212.4314794942527,0.0293454283174916,1.6278872064057325e-06,-0.999474506485819,-0.0324146708286293,0.0324146708286293,-0.999474506485819,-0.999474506485819,-0.0324146708286293,0.0324146708286293,-0.999474506485819,-0.9999948315799392,0.0032150915086472,-0.0032150915086472,-0.9999948315799392,351.91899459920927,448.2492973785753,2249.0749695463537,7175.252632301141,0.0,0.0932388371835105,0.0363722984652963,0.0,0.4432580112433169,0.0002700284162585,-1.3010642716385558e-08,-6.041840762780785e-08,-6.019224035321239e-08,1.636438163308883e-09,9.610082740164433e-09,1.0736705521227889e-08,0.0374,0.0839,1.651e-17,5.922e-17,5.922e-17,212.85899563276925,125.1,676.591810124608,1.302293754694252e-05,0.0324203499221396,-1.18097337e-08,3.66568535e-07,1.81023735e-06,-4.26656259e-13,341.3935227992281,1.79433742e-07,212.859019
195,75,0.2581464241719919,0.1127307017745777,0.1502466339025064,0.0001249809094624,1.671862457222991,0.0003874941122447,0.301775236300291,0.0023096641160011,0.0003617286119408,0.0020432427634112,0.2349373156708409,2488298.486812004,12918839.052195769,579.7828910870159,0.7809642941499865,1364.8938723720864,0.035919199636174,0.0006949573207616,-0.8532008918529898,0.521582436572842,-0.521582436572842,-0.8532008918529898,-0.8532008918529898,0.521582436572842,-0.521582436572842,-0.8532008918529898,-0.0160191073134556,0.9998716858681816,0.9998716858681816,0.0160191073134556,349.3266396484443,350.8786495920977,1576.6929923654643,3602.333942924472,0.0,0.0081902556604002,0.0031173349867315,0.0,0.1831451425509029,0.3745840599966112,2.7871335097938163e-09,-3.358150676586859e-08,-6.269588810356297e-08,3.2880213213175365e-10,1.978146222507516e-09,2.2285498984519812e-09,0.0998,0.0114,4.879e-13,5.333e-11,5.333e-11,187.42794617406923,125.1,749.6622990231301,0.0001012485972113,1.0220917195870909,4.66383745e-07,-4.89474695e-06,7.91918754e-07,-7.37026011e-15,320.17069298799134,0.00010612861,187.428045
196,91,0.2581463352376849,0.1627470450748142,0.29728777785137,0.0011042284053567,0.0521893354049334,1.0507585708847186e-05,0.0014899921934645,0.0133785911230632,0.1488074226189783,0.0017108888809504,0.0035323809715413,23480037.32546856,3492815.552481399,880.6220234005323,0.9703266861029258,194.77422134718643,0.0429864109456612,4.981668065172399e-06,-0.9999832314726328,-0.0057910943310321,0.0057910943310321,-0.9999832314726328,-0.9999832314726328,-0.0057910943310321,0.0057910943310321,-0.9999832314726328,-0.9999992800399627,0.0011999664812543,-0.0011999664812543,-0.9999992800399627,608.6709882051987,610.8031599364122,1871.4725386703724,4846.157259628564,0.0,0.0005783480943349,0.2752480091574961,0.0,0.0562990289359148,0.0019744587886693,-3.399650376452461e-09,-1.5678063461488865e-08,-1.6995361352953054e-08,-1.0613314584124417e-08,-1.0329937190630598e-08,1.2136644507183176e-08,0.0526,0.0608,5.515e-16,8.478e-18,8.478e-18,340.6930216627999,125.1,201.17797244754067,9.178466605445328e-05,0.0057911267006236,5.20384281e-10,1.80600186e-07,2.61479283e-06,1.24055208e-14,604.2164156887512,1.87896493e-07,340.693005
197,94,0.2581464169656333,0.0049008615819576,0.0005253711941644,0.0001254338501612,0.0891926976039951,5.945501199779961e-05,0.5340731534161477,0.0021465210477258,0.0001732912385771,0.0479489698025893,0.0001705499315582,1617594.1164988913,12339506.189329376,572.8402377311112,0.5202320457423891,1723.7214895279567,0.0205338990389774,0.0070043198203785,-0.9999877070955135,-0.0049583926687195,0.0049583926687195,-0.9999877070955135,-0.9999877070955135,-0.0049583926687195,0.0049583926687195,-0.9999877070955135,-0.0196344443704202,0.9998072257161704,0.9998072257161704,0.0196344443704202,835.1622650410475,837.9768495737737,1273.302443543767,3525.807747326024,0.0,0.0124832525138258,0.000162951704002,0.0,0.2896580243858659,0.0001342692086083,2.939925552578201e-07,1.497537811377901e-06,1.2546476616400302e-06,-1.2535775272487313e-08,-6.430323789197527e-08,-5.407116155288277e-08,0.114,0.00722,1.594e-10,1.903e-08,1.903e-08,105.85859898792252,125.1,171.07959135626092,0.0006157808673869,0.0049584129865019,0.00326053958,-0.0002144736,5.24213455e-05,1.17214816e-12,210.72478491745088,0.0107912877,105.865682
198,133,0.2581466589921974,0.7362742856879775,0.0700504026065015,0.027052394856144,0.4765043106310888,0.0003259887450968,0.0185616106794792,0.2629761650027694,0.0003138286927383,0.0019431591982093,0.000378116872223,11849383.635867275,72827164.72486122,321.16414183665574,0.8903980488690253,1219.810451915998,0.0649356770130426,0.0081115347275973,-0.9853260971703768,-0.1706824016558044,0.1706824016558044,-0.9853260971703768,-0.9853260971703768,-0.1706824016558044,0.1706824016558044,-0.9853260971703768,-0.0024625446791998,0.9999969679322548,0.9999969679322548,0.0024625446791998,445.4197880545924,448.04817347530553,3442.2555917938216,8534.133536488607,0.0,0.403416708570441,0.226907619722687,0.0,0.0001362486630778,0.0368696396894477,9.353868268017806e-10,8.947834008166486e-10,-1.1775231573657198e-09,1.0637830419683675e-08,7.244355144271088e-08,8.290654179733201e-08,0.115,0.00239,2.018e-10,2.362e-08,2.362e-08,187.68274988120973,125.1,221.6973768958404,0.0007695077906029,0.1715221919230435,5.54520644e-05,-0.000106734805,1.30291726e-05,1.33787841e-13,202.20703072469243,0.00123406853,187.695527
199,169,0.2581463951083226,0.1436778492064913,0.0001535278316362,0.0024639368391413,0.0295842353740569,3.9277163453945817e-05,0.0602832000091325,0.0001220902341438,0.9796533704246432,0.0604721478378694,0.079290343480545,1348949.0184828227,1615702.7467257802,1731.373291395314,0.7585247230921699,169.92836349254455,0.0245714614125757,1.0139515075039343e-06,-0.9999696075172808,-0.0077964121065551,0.0077964121065551,-0.9999696075172808,-0.9999696075172808,-0.0077964121065551,0.0077964121065551,-0.9999696075172808,-0.087310837496037,0.9961811168937807,0.9961811168937807,0.087310837496037,1031.4738554177843,1041.0975901468923,1211.3827980385652,1306.8931473672696,0.0,0.0022869825472159,0.0039051342615011,0.0,0.2479640495658389,0.0030698207593303,3.9307650128766145e-08,1.8912940806856837e-07,1.7423970358358e-07,8.013446208215845e-11,-1.3881576711423102e-09,-2.0821290706529527e-09,0.108,0.00213,3.16e-15,3.662e-15,3.662e-15,382.881348182164,125.1,297.79739721506786,0.0002292632112191,0.0077964910916221,-2.84236402e-09,5.07623174e-07,5.36950895e-06,-2.28887914e-13,928.6358732277096,2.98023224e-08,382.881262
200,7,0.2581463321809069,0.0115533395311172,0.1923974821268378,0.5726291187846085,0.0228724476603552,1.6114345288561818e-06,0.0009187371804628,0.0720890447410852,0.0003134962432836,0.0278686593177957,0.1499875337037842,33257615.790547576,3882545.346951751,981.1252556267982,0.9244859365164616,102.40729543758162,0.0346729319472674,0.0003988646289317,-0.8564991631022798,0.5161484123826153,-0.5161484123826153,-0.8564991631022798,-0.8564991631022798,0.5161484123826153,-0.5161484123826153,-0.8564991631022798,-0.9999999078353584,0.0004293358530831,-0.0004293358530831,-0.9999999078353584,642.4514394921606,1206.8450213571048,1976.403761705376,5768.105753725989,0.0,0.0042280677218559,0.0001285229636074,0.0,0.0008199607719125,0.7914221651159035,-3.082179706530721e-07,-2.662593587850976e-07,3.192872930301948e-07,-1.817770253419376e-09,-8.617200768459553e-09,-9.172640004955037e-09,0.0616,0.0469,2.094e-14,2.292e-12,2.292e-12,306.16635427191875,125.1,148.38184836678423,6.113859994355211e-05,4.170041050626351,0.000355918953,0.000113446714,2.46041865e-06,2.17069833e-14,641.3716604909779,1.89922884e-05,306.1664
201,55,0.2581463318148599,0.3395984656955534,0.0051148396282947,0.0026919418144735,0.0704447385709036,9.938247127786244e-07,0.1678909880031249,0.1078910104723936,0.015825783246254,0.0003735423437742,0.0002935418533916,19990167.943669323,1045023.0102226308,686.3676197720492,0.6975195782020448,1662.171094928364,0.035382500500473,1.253601326547484e-06,-0.7529793021938789,-0.6580442009983973,0.6580442009983973,-0.7529793021938789,-0.7529793021938789,-0.6580442009983973,0.6580442009983973,-0.7529793021938789,-0.9999414436248252,0.0108217060346607,-0.0108217060346607,-0.9999414436248252,348.09312309814794,1321.801052971233,1040.4767356134744,4471.347696896861,0.0,0.0927978729350699,0.000498899412514,0.0,0.0007229077272452,0.0734856529284905,-4.678658294163053e-10,-4.2386891772361917e-10,5.436175589592043e-10,-8.447566446820471e-10,-3.608720272292733e-09,-4.034801869893369e-09,0.0783,0.0361,5.307e-18,6.404e-17,6.404e-17,218.56862385049368,125.1,182.17176573758988,9.577384957514125e-06,0.7182183892176054,-5.1426131e-07,-1.77217594e-05,8.45119819e-06,-3.99972095e-14,338.5308028241332,1.27315577e-07,218.568614
202,62,0.2581463320660391,0.0001016495863451,0.0075840190782432,0.3207156532568721,0.1934727857816022,6.927160136394227e-06,0.0041161094836212,0.0410725130302217,0.6650247234917275,0.000141461504195,0.0002886125511197,15401240.955591898,6172881.294503084,869.8387828319771,0.8440590609762404,624.9375696830679,0.0351960583108628,6.190933363461676e-06,-0.8035006733706443,-0.5953038450177532,0.5953038450177532,-0.8035006733706443,-0.8035006733706443,-0.5953038450177532,0.5953038450177532,-0.8035006733706443,-0.9999653198237948,0.0083282140760101,-0.0083282140760101,-0.9999653198237948,920.9764100890416,1084.9472148077,2486.7145409470204,3927.09735734406,0.0,0.2118947292294243,0.0007281198318783,0.0,0.0065707178388218,0.0017395425703661,2.671773741991789e-09,1.7204402766526177e-08,1.541867931104472e-08,-1.0215032809603109e-07,-5.493092791961458e-07,-4.5859663570970033e-07,0.095,0.0152,3.744e-17,5.528e-16,5.528e-16,275.5340686838777,125.1,382.6032985080635,1.1348162442264435e-05,0.6376437472920974,6.92910198e-05,3.98908347e-05,1.49417699e-06,-4.86298719e-14,519.154479756135,3.731246e-07,275.534087
203,79,0.2581465985202874,0.0100479046884369,0.0001036120471499,0.2712299145226811,1.5939268787652572,0.0006378854881129,0.3954115994479145,0.0031681826924641,0.035526104232645,0.0001964901614217,0.0223224368994649,55004814.40450776,34667468.5848356,478.2154486543675,0.994921376958506,868.5115683349158,0.0592362135854811,1.135483991826137e-06,-0.9282246281185144,0.3720202141742376,-0.3720202141742376,-0.9282246281185144,-0.9282246281185144,0.3720202141742376,-0.3720202141742376,-0.9282246281185144,-0.9999861092280576,0.0052708017351209,-0.0052708017351209,-0.9999861092280576,685.5982666036563,702.3187012798325,5892.397058073117,7416.635175452717,0.0,0.1434654554372779,0.3283520921759319,0.0,0.1099443280536708,0.0381161584921942,-1.89529895726267e-09,-1.1241447701102491e-08,-1.3755089859079815e-08,-1.902114216287672e-09,1.0100959986938017e-08,2.2400725047502777e-08,0.111,0.00523,7.172e-15,2.562e-14,2.562e-14,254.9490521069725,125.1,603.7509242336133,0.00021529456044,2.7604081514720025,8.88307776e-06,6.03204959e-06,2.63847628e-07,1.07850051e-14,336.43205334535736,8.02452088e-08,254.949011
204,88,0.258146331790167,0.4516568121706001,0.2244425179388126,0.8202029963033425,0.1504309629773076,3.992909023600807e-07,0.057618420503971,0.1382711198349774,0.0002440685726899,0.0028250086956096,0.0302356979671016,26731655.52733352,1942425.6063926248,495.2982337733608,0.7120750005571471,998.6056624158376,0.053145189334458,2.3578386150366494e-05,-0.9092676393697556,-0.4162119171707507,0.4162119171707507,-0.9092676393697556,-0.9092676393697556,-0.4162119171707507,0.4162119171707507,-0.9092676393697556,-0.9999876650612962,0.0049668627177472,-0.0049668627177472,-0.9999876650612962,255.44112063152176,263.20339529723327,1407.3194579275028,5170.359761996542,0.0,0.0313856493759188,0.2744528695208216,0.0,0.0161584811386798,0.0001292893312176,-1.3973760076670467e-09,-6.163006269866192e-09,-6.510018992762609e-09,-1.1316086751368897e-08,-2.5667901571949684e-09,2.9021614303269085e-08,0.0879,0.0201,4.53e-16,5.265e-14,5.265e-14,236.9044655664664,125.1,192.1035529115666,2.2911031891712857e-06,0.4292752468043022,0.00142252554,0.000320538803,5.45376353e-06,1.4518996e-14,249.3891300959494,2.01082875e-06,236.904453
205,100,0.2581463412202546,0.0040744713270426,0.0056146859769087,0.0023175940197712,0.0831850052136115,2.499963191249975e-05,0.0744967296527751,0.4064246374298671,0.0178713566207945,0.003466117345729,0.1337583986737648,22494939.54445454,1051984.0344384413,961.6630171780214,0.9605518003711548,609.9737141677747,0.0356841471979873,0.0042669457460883,-0.994347928787057,-0.1061706010008882,0.1061706010008882,-0.994347928787057,-0.994347928787057,-0.1061706010008882,0.1061706010008882,-0.994347928787057,-0.9999938494187698,0.0035072959143164,-0.0035072959143164,-0.9999938494187698,788.0559469571364,789.7724834914096,1042.3090861834417,4743.13687026193,0.0,0.1112946170219158,0.0112804669392789,0.0,0.0001964803756639,0.0096813248301501,-1.0773252619845052e-09,-7.793823517700566e-10,1.292809164231627e-09,-1.7507890528537142e-08,-8.352442531278124e-08,-8.871343304738915e-08,0.0662,0.0512,2.325e-12,2.695e-10,2.695e-10,308.8394989515511,125.1,277.3610292977972,9.659802949470916e-05,0.106371082260457,6.16229565e-06,-6.4793031e-06,9.31150035e-06,-4.35714264e-14,653.173726428321,0.000199318427,308.845203
206,123,0.258146332394738,0.0029595793347109,0.0289483039466796,0.0100967824010441,0.3370553612571667,1.3694118577793056e-05,0.0003611613875314,0.0002432107994302,0.0011561092296698,0.5550413763605659,0.21728463995634,84227401.08547829,1455004.3575608346,750.1446096227115,0.366426230196912,139.73662770736473,0.0156741067599135,0.0006050302767019,-0.8938837377250515,0.4482988550405761,-0.4482988550405761,-0.8938837377250515,-0.8938837377250515,0.4482988550405761,-0.4482988550405761,-0.8938837377250515,-0.999999978482889,0.0002074469125417,-0.0002074469125417,-0.999999978482889,196.26830027664028,297.3627950792484,1206.7667340545347,9186.05493613284,0.0,0.0004697942743794,0.0003249195525182,0.0,0.0008641667494972,0.0081254322365338,-8.57559120671913e-06,-9.075160492241396e-07,1.9497775908836984e-05,-3.644399120898296e-07,-3.1837686129760098e-06,-3.487673713617265e-06,0.0661,0.0435,6.907e-13,8.312e-11,8.312e-11,105.8205815325451,125.1,435.5074740636935,1.4534910248072766e-05,2.676731318955532,-1.93050406e-05,-3.42775029e-06,6.56325351e-06,3.08110467e-14,194.3643228433896,0.000935571384,105.820655
